date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2/11/2016,19,12,0,8.7,4,19,8:18 AM,8:37 PM,6:40 AM,5:38 PM,13,14,15,14,31,51,89,0,1015,19,10,154,20,shanghai
2/12/2016,22,13,0,8.7,5,27,9:00 AM,9:42 PM,6:39 AM,5:39 PM,13,17,17,17,17,27,82,0,1012,22,8,136,11,shanghai
2/13/2016,16,7,0,4.1,3,34,9:42 AM,10:47 PM,6:38 AM,5:40 PM,9,11,13,11,38,78,79,0.6,1013,16,9,263,26,shanghai
2/14/2016,6,2,0,8.7,1,42,10:25 AM,11:51 PM,6:37 AM,5:41 PM,-6,-2,4,-2,37,71,52,0,1028,6,10,333,28,shanghai
2/15/2016,6,-1,0,8.7,2,49,11:11 AM,No moonset,6:36 AM,5:41 PM,-10,-1,3,-1,23,5,38,0,1031,6,10,298,18,shanghai
2/16/2016,10,0,0,8.7,2,57,11:59 AM,12:53 AM,6:35 AM,5:42 PM,-6,3,6,3,20,25,42,0,1028,10,10,279,15,shanghai
2/17/2016,11,2,0,7.2,2,64,12:49 PM,1:53 AM,6:34 AM,5:43 PM,-5,6,8,6,12,39,43,0,1028,11,10,248,8,shanghai
2/18/2016,16,5,0,8.7,4,72,1:43 PM,2:49 AM,6:33 AM,5:44 PM,1,10,12,10,15,7,49,0,1025,16,10,179,10,shanghai
2/19/2016,12,8,0,8.7,3,79,2:38 PM,3:42 AM,6:32 AM,5:45 PM,4,8,10,8,17,47,70,0,1025,12,10,132,11,shanghai
2/20/2016,12,3,0,8.7,3,87,3:34 PM,4:30 AM,6:31 AM,5:45 PM,-2,5,8,5,25,17,52,0,1029,12,10,270,19,shanghai
2/21/2016,11,3,0,8.7,2,95,4:30 PM,5:14 AM,6:30 AM,5:46 PM,1,6,8,6,21,32,60,0.6,1030,11,9,130,16,shanghai
2/22/2016,7,6,0,4.2,2,100,5:26 PM,5:55 AM,6:29 AM,5:47 PM,5,3,6,3,23,96,90,5.8,1028,7,9,76,16,shanghai
2/23/2016,8,4,0,4.2,2,100,6:20 PM,6:32 AM,6:28 AM,5:48 PM,4,3,6,3,20,84,84,0,1032,8,8,178,15,shanghai
2/24/2016,9,2,0,8.7,3,83,7:13 PM,7:07 AM,6:27 AM,5:49 PM,0,3,6,3,18,21,65,0,1037,9,10,36,14,shanghai
2/25/2016,10,1,0,8.7,3,75,8:06 PM,7:41 AM,6:26 AM,5:49 PM,-1,4,7,4,18,14,60,0,1036,10,10,130,13,shanghai
2/26/2016,15,5,0,8.7,4,68,8:58 PM,8:14 AM,6:25 AM,5:50 PM,4,8,10,8,24,19,68,0,1029,15,10,174,15,shanghai
2/27/2016,18,7,0,8.7,4,60,9:50 PM,8:48 AM,6:24 AM,5:51 PM,7,13,14,13,23,1,67,0,1025,18,10,197,15,shanghai
2/28/2016,20,6,0,8.7,3,53,10:41 PM,9:23 AM,6:23 AM,5:51 PM,5,11,13,11,29,25,60,0,1025,20,10,186,22,shanghai
2/29/2016,11,2,0,8.7,3,45,11:34 PM,9:59 AM,6:22 AM,5:52 PM,-1,5,8,5,19,5,54,0,1033,11,10,224,16,shanghai
3/1/2016,11,1,0,8.7,3,43,No moonrise,10:39 AM,6:21 AM,5:53 PM,0,6,8,6,16,2,57,0,1030,11,10,111,12,shanghai
3/2/2016,17,5,0,8.7,4,36,12:26 AM,11:22 AM,6:20 AM,5:54 PM,5,9,11,9,22,11,68,0,1024,17,10,151,15,shanghai
3/3/2016,22,9,0,8.7,5,29,1:19 AM,12:10 PM,6:19 AM,5:54 PM,9,15,16,15,18,27,67,0,1020,22,10,155,10,shanghai
3/4/2016,22,13,0,8.7,5,22,2:11 AM,1:02 PM,6:17 AM,5:55 PM,13,16,17,16,32,35,81,0,1018,22,10,158,20,shanghai
3/5/2016,25,11,0,8.7,6,14,3:02 AM,1:59 PM,6:16 AM,5:56 PM,13,18,19,18,22,38,73,0,1017,25,10,180,14,shanghai
3/6/2016,13,9,0,4.3,3,7,3:51 AM,2:59 PM,6:15 AM,5:56 PM,10,10,12,10,17,65,87,0.1,1019,13,9,62,13,shanghai
3/7/2016,20,9,0,7.2,4,0,4:39 AM,4:03 PM,6:14 AM,5:57 PM,11,14,14,14,18,54,84,0.4,1016,20,8,119,13,shanghai
3/8/2016,12,6,0,4.3,2,0,5:25 AM,5:09 PM,6:13 AM,5:58 PM,9,7,10,7,44,98,91,8.3,1016,12,9,61,30,shanghai
3/9/2016,8,4,0,5.8,2,0,6:08 AM,6:16 PM,6:12 AM,5:59 PM,1,1,6,1,40,90,73,1.7,1026,8,10,12,29,shanghai
3/10/2016,7,1,0.5,5.8,1,7,6:52 AM,7:24 PM,6:10 AM,5:59 PM,-3,0,4,0,25,49,59,0.6,1031,7,9,227,18,shanghai
3/11/2016,10,0,0,11.6,3,14,7:36 AM,8:31 PM,6:09 AM,6:00 PM,-5,5,7,5,10,12,45,0,1028,10,10,247,8,shanghai
3/12/2016,11,3,0,11.6,3,22,8:20 AM,9:39 PM,6:08 AM,6:01 PM,1,5,8,5,26,18,62,0.2,1023,11,9,136,20,shanghai
3/13/2016,12,8,0,7.4,2,29,9:06 AM,10:43 PM,6:07 AM,6:01 PM,7,8,9,8,19,76,82,0.1,1021,12,10,120,14,shanghai
3/14/2016,12,4,0,10.2,2,36,9:55 AM,11:46 PM,6:06 AM,6:02 PM,3,6,9,6,21,26,70,0,1026,12,10,114,16,shanghai
3/15/2016,12,3,0,10.2,2,44,10:46 AM,No moonset,6:04 AM,6:03 PM,2,6,9,6,21,41,64,0,1022,12,10,105,15,shanghai
3/16/2016,17,9,0,11.6,4,51,11:39 AM,12:45 AM,6:03 AM,6:03 PM,7,12,13,12,15,18,69,0,1019,17,10,123,11,shanghai
3/17/2016,17,9,0,7.4,3,58,12:34 PM,1:39 AM,6:02 AM,6:04 PM,12,13,14,13,21,63,89,0.1,1016,17,8,124,14,shanghai
3/18/2016,19,13,0,6,4,65,1:30 PM,2:28 AM,6:01 AM,6:04 PM,14,16,16,16,9,89,86,0,1012,19,8,177,6,shanghai
3/19/2016,16,9,0,10.3,3,73,2:25 PM,3:14 AM,6:00 AM,6:05 PM,11,13,13,13,14,68,88,0.2,1018,16,7,49,10,shanghai
3/20/2016,17,7,0,10.5,3,80,3:20 PM,3:55 AM,5:58 AM,6:06 PM,6,11,12,11,19,41,67,0,1022,17,10,56,14,shanghai
3/21/2016,15,7,0,12.5,4,87,4:14 PM,4:32 AM,5:57 AM,6:06 PM,7,10,11,10,18,37,74,0,1022,15,10,76,13,shanghai
3/22/2016,12,9,0,9.2,3,94,5:07 PM,5:08 AM,5:56 AM,6:07 PM,9,10,11,10,21,76,83,0.3,1019,12,9,112,14,shanghai
3/23/2016,14,6,0,12.5,3,100,6:00 PM,5:42 AM,5:55 AM,6:08 PM,5,8,10,8,30,55,69,0.1,1023,14,10,26,21,shanghai
3/24/2016,11,5,0,11.8,2,100,6:52 PM,6:15 AM,5:53 AM,6:08 PM,-1,5,8,5,26,52,55,0,1029,11,10,178,19,shanghai
3/25/2016,14,5,0,11.8,3,84,7:44 PM,6:48 AM,5:52 AM,6:09 PM,-1,7,9,7,18,57,51,0,1028,14,10,181,13,shanghai
3/26/2016,15,2,0,11.8,3,76,8:35 PM,7:23 AM,5:51 AM,6:10 PM,-2,9,10,9,12,45,45,0,1026,15,10,256,7,shanghai
3/27/2016,17,5,0,12.6,4,69,9:28 PM,7:58 AM,5:50 AM,6:10 PM,1,11,12,11,24,6,49,0,1025,17,10,285,17,shanghai
3/28/2016,19,7,0,12.6,5,62,10:20 PM,8:37 AM,5:48 AM,6:11 PM,3,13,14,13,27,4,48,0,1024,19,10,196,18,shanghai
3/29/2016,23,10,0,12.7,4,55,11:12 PM,9:18 AM,5:47 AM,6:12 PM,6,16,17,16,20,49,50,0,1020,23,10,191,13,shanghai
3/30/2016,20,13,0,9.2,4,47,No moonrise,10:03 AM,5:46 AM,6:12 PM,9,16,17,16,16,84,61,0.1,1020,20,10,205,11,shanghai
3/31/2016,16,11,0,9.2,3,43,12:03 AM,10:52 AM,5:45 AM,6:13 PM,11,13,14,13,10,74,85,0.3,1016,16,10,98,7,shanghai
4/1/2016,20,10,0,12.7,5,26,12:53 AM,11:46 AM,5:44 AM,6:13 PM,12,16,17,16,20,6,76,0,1015,20,10,145,15,shanghai
4/2/2016,20,12,0,10.6,4,19,1:42 AM,12:42 PM,5:42 AM,6:14 PM,14,16,16,16,26,58,84,0,1014,20,9,141,18,shanghai
4/3/2016,16,12,0,8,3,11,2:28 AM,1:43 PM,5:41 AM,6:15 PM,14,14,15,14,23,100,94,3.3,1013,16,6,275,16,shanghai
4/4/2016,18,10,0,12.8,3,4,3:13 AM,2:46 PM,5:40 AM,6:15 PM,8,13,14,13,18,65,69,0,1016,18,10,97,13,shanghai
4/5/2016,18,12,0,10.6,4,0,3:57 AM,3:52 PM,5:39 AM,6:16 PM,10,14,15,14,21,75,75,0,1016,18,10,115,15,shanghai
4/6/2016,21,13,0,9.3,4,0,4:40 AM,4:59 PM,5:37 AM,6:17 PM,16,17,17,17,27,75,90,1.7,1009,21,10,161,19,shanghai
4/7/2016,18,11,0,10.6,3,0,5:24 AM,6:08 PM,5:36 AM,6:17 PM,13,14,15,14,16,67,87,8.2,1013,18,10,243,11,shanghai
4/8/2016,21,12,0,12.8,5,3,6:08 AM,7:17 PM,5:35 AM,6:18 PM,14,18,18,18,13,11,79,0,1017,21,10,120,10,shanghai
4/9/2016,22,13,0,11.9,4,11,6:55 AM,8:25 PM,5:34 AM,6:19 PM,12,16,17,16,16,57,77,0,1014,22,10,133,11,shanghai
4/10/2016,21,11,0,12.9,4,19,7:44 AM,9:32 PM,5:33 AM,6:19 PM,11,17,17,17,13,39,71,0,1013,21,10,85,9,shanghai
4/11/2016,20,11,0,9.3,4,26,8:36 AM,10:34 PM,5:32 AM,6:20 PM,10,15,15,15,19,69,70,0,1017,20,10,86,13,shanghai
4/12/2016,18,13,0,10.6,4,34,9:31 AM,11:33 PM,5:30 AM,6:20 PM,14,15,16,15,22,72,90,1.9,1011,18,6,132,14,shanghai
4/13/2016,17,11,0,12.9,4,41,10:26 AM,No moonset,5:29 AM,6:21 PM,10,14,15,14,20,64,76,0.2,1015,17,9,173,14,shanghai
4/14/2016,19,11,0,11.9,4,49,11:24 AM,12:25 AM,5:28 AM,6:22 PM,11,15,16,15,18,61,76,0.5,1016,19,10,156,13,shanghai
4/15/2016,21,11,0,11.9,4,56,12:20 PM,1:12 AM,5:27 AM,6:22 PM,12,16,17,16,18,56,75,0.5,1015,21,9,156,12,shanghai
4/16/2016,19,12,0,13,4,64,1:16 PM,1:55 AM,5:26 AM,6:23 PM,11,15,16,15,18,60,73,0.2,1015,19,9,121,12,shanghai
4/17/2016,20,12,0,11.9,4,71,2:09 PM,2:33 AM,5:25 AM,6:24 PM,11,16,17,16,18,49,73,0.2,1014,20,10,138,13,shanghai
4/18/2016,21,12,0,12,4,79,3:03 PM,3:10 AM,5:24 AM,6:24 PM,12,17,17,17,22,56,75,0.2,1014,21,9,134,15,shanghai
4/19/2016,20,13,0,10.7,4,87,3:55 PM,3:44 AM,5:22 AM,6:25 PM,12,17,17,17,23,57,76,0.8,1013,20,9,151,16,shanghai
4/20/2016,19,13,0,13.1,4,94,4:47 PM,4:16 AM,5:21 AM,6:26 PM,12,15,16,15,24,64,81,1.3,1013,19,9,188,16,shanghai
4/21/2016,23,14,0,12,5,100,5:39 PM,4:49 AM,5:20 AM,6:26 PM,15,19,20,19,19,54,79,0.3,1011,23,10,264,14,shanghai
4/22/2016,25,15,0,12,5,100,6:31 PM,5:24 AM,5:19 AM,6:27 PM,16,23,23,22,18,36,69,0.1,1011,25,10,175,13,shanghai
4/23/2016,16,14,0,8.2,3,83,7:24 PM,5:59 AM,5:18 AM,6:28 PM,13,14,15,14,31,96,90,12.9,1011,16,8,83,21,shanghai
4/24/2016,20,14,0,10.7,4,76,8:16 PM,6:36 AM,5:17 AM,6:28 PM,12,16,16,16,21,80,79,0.6,1014,20,9,70,14,shanghai
4/25/2016,16,13,0,8.2,3,68,9:08 PM,7:17 AM,5:16 AM,6:29 PM,11,14,15,14,20,92,77,1.3,1016,16,9,92,14,shanghai
4/26/2016,18,14,0,8.2,4,61,9:59 PM,8:00 AM,5:15 AM,6:30 PM,14,16,16,16,18,90,86,0,1012,18,8,86,13,shanghai
4/27/2016,17,14,0,8.2,4,53,10:49 PM,8:48 AM,5:14 AM,6:30 PM,13,15,15,15,26,98,87,0.1,1009,17,10,305,19,shanghai
4/28/2016,23,12,0,13.2,4,46,11:38 PM,9:39 AM,5:13 AM,6:31 PM,12,17,18,17,23,39,73,0.1,1014,23,10,240,17,shanghai
4/29/2016,26,12,0,13.2,6,38,No moonrise,10:33 AM,5:12 AM,6:32 PM,12,23,23,23,11,1,54,0,1016,26,10,218,7,shanghai
4/30/2016,26,15,0,13.2,6,30,12:23 AM,11:31 AM,5:11 AM,6:32 PM,11,21,21,21,30,5,55,0,1012,26,10,160,19,shanghai
5/1/2016,27,16,0,13.2,6,29,1:08 AM,12:31 PM,5:10 AM,6:33 PM,15,23,23,23,28,9,65,0,1010,27,10,159,19,shanghai
5/2/2016,26,19,0,13.3,5,22,1:50 AM,1:34 PM,5:09 AM,6:34 PM,19,24,24,22,30,47,83,4.7,1006,26,10,170,21,shanghai
5/3/2016,25,17,0,13.3,6,15,2:32 AM,2:38 PM,5:08 AM,6:34 PM,12,21,22,21,39,16,59,0.3,1009,25,10,281,28,shanghai
5/4/2016,28,16,0,13.3,6,8,3:14 AM,3:44 PM,5:07 AM,6:35 PM,14,24,24,24,23,7,59,0,1012,28,10,164,15,shanghai
5/5/2016,25,20,0,10.8,5,0,3:57 AM,4:52 PM,5:07 AM,6:36 PM,21,25,25,23,23,65,88,0.5,1008,25,9,176,15,shanghai
5/6/2016,30,19,0,13.3,6,0,4:41 AM,6:01 PM,5:06 AM,6:37 PM,20,25,25,24,20,46,78,0,1009,30,9,202,15,shanghai
5/7/2016,20,14,0,8.3,4,0,5:30 AM,7:09 PM,5:05 AM,6:37 PM,13,17,17,17,25,90,79,2.5,1015,20,8,75,18,shanghai
5/8/2016,17,15,0,8.3,4,7,6:20 AM,8:15 PM,5:04 AM,6:38 PM,13,16,16,16,16,99,84,1.1,1014,17,10,67,11,shanghai
5/9/2016,20,14,0,8.4,4,14,7:15 AM,9:18 PM,5:03 AM,6:39 PM,15,18,18,18,11,99,87,0,1011,20,9,57,8,shanghai
5/10/2016,18,14,0,10.8,4,21,8:12 AM,10:15 PM,5:03 AM,6:39 PM,14,17,17,17,19,74,85,8.3,1010,18,8,291,15,shanghai
5/11/2016,26,13,0,13.4,6,29,9:12 AM,11:07 PM,5:02 AM,6:40 PM,15,21,22,21,16,3,72,0,1012,26,10,200,10,shanghai
5/12/2016,26,15,0,13.4,6,36,10:10 AM,11:53 PM,5:01 AM,6:41 PM,17,23,23,22,20,0,77,0,1011,26,10,149,15,shanghai
5/13/2016,20,16,0,8.4,4,43,11:08 AM,No moonset,5:00 AM,6:41 PM,16,19,19,19,19,73,87,0,1019,20,10,89,14,shanghai
5/14/2016,23,17,0,13.4,6,50,12:03 PM,12:33 AM,5:00 AM,6:42 PM,17,20,21,20,27,40,84,0,1018,23,10,133,19,shanghai
5/15/2016,24,14,0,9.8,4,58,12:57 PM,1:11 AM,4:59 AM,6:43 PM,17,19,19,19,27,71,87,5.6,1013,24,10,267,19,shanghai
5/16/2016,23,12,0,13.9,5,65,1:50 PM,1:46 AM,4:58 AM,6:43 PM,11,19,19,19,16,11,62,0,1017,23,9,172,12,shanghai
5/17/2016,24,12,0,11,5,72,2:42 PM,2:19 AM,4:58 AM,6:44 PM,9,20,21,20,16,36,48,0,1017,24,10,150,11,shanghai
5/18/2016,24,14,0,13.9,6,80,3:34 PM,2:51 AM,4:57 AM,6:45 PM,10,20,21,20,21,24,55,0,1016,24,10,120,14,shanghai
5/19/2016,24,18,0,12.2,5,87,4:26 PM,3:25 AM,4:57 AM,6:45 PM,16,23,23,22,17,63,73,1.2,1011,24,10,159,13,shanghai
5/20/2016,25,18,0,12.2,5,94,5:19 PM,3:59 AM,4:56 AM,6:46 PM,17,23,23,22,21,62,75,1.1,1010,25,9,139,14,shanghai
5/21/2016,25,17,0,12.2,5,100,6:11 PM,4:36 AM,4:56 AM,6:47 PM,16,23,23,22,20,57,73,0,1011,25,9,132,15,shanghai
5/22/2016,24,18,0,8.7,5,100,7:04 PM,5:16 AM,4:55 AM,6:47 PM,18,23,23,21,16,81,83,0.1,1012,24,10,262,12,shanghai
5/23/2016,27,16,0,11,5,84,7:56 PM,5:58 AM,4:55 AM,6:48 PM,19,24,24,23,6,64,82,0.5,1011,27,7,268,5,shanghai
5/24/2016,23,19,0,9.9,5,77,8:47 PM,6:45 AM,4:54 AM,6:48 PM,19,21,22,21,11,82,88,1.5,1010,23,9,213,8,shanghai
5/25/2016,28,18,0,14,6,70,9:36 PM,7:35 AM,4:54 AM,6:49 PM,20,25,25,23,18,47,84,0,1009,28,8,139,13,shanghai
5/26/2016,27,21,0,8.7,6,62,10:23 PM,8:28 AM,4:53 AM,6:50 PM,22,27,27,25,13,87,86,0,1009,27,9,225,10,shanghai
5/27/2016,24,21,0,8.7,5,55,11:07 PM,9:25 AM,4:53 AM,6:50 PM,20,25,25,23,16,99,84,0,1010,24,10,107,13,shanghai
5/28/2016,22,20,0,8.7,5,48,11:49 PM,10:23 AM,4:53 AM,6:51 PM,20,21,23,21,9,99,92,0,1008,22,7,48,7,shanghai
5/29/2016,22,19,0,8.8,5,40,No moonrise,11:23 AM,4:52 AM,6:52 PM,19,21,22,21,13,97,93,5.7,1007,22,7,242,10,shanghai
5/30/2016,24,19,0,9.9,5,33,12:30 AM,12:25 PM,4:52 AM,6:52 PM,19,22,22,22,10,76,86,0.3,1010,24,8,109,7,shanghai
5/31/2016,30,19,0,11.1,6,29,1:10 AM,1:28 PM,4:52 AM,6:53 PM,21,27,27,25,13,66,81,0.1,1007,30,8,130,10,shanghai
6/1/2016,25,19,0,12.2,5,12,1:51 AM,2:33 PM,4:51 AM,6:53 PM,18,24,24,23,18,63,76,1.3,1009,25,9,142,13,shanghai
6/2/2016,23,17,0,14,6,4,2:33 AM,3:40 PM,4:51 AM,6:54 PM,17,21,22,21,15,28,80,0.2,1010,23,8,118,11,shanghai
6/3/2016,20,18,0,8.8,4,0,3:18 AM,4:47 PM,4:51 AM,6:54 PM,18,19,19,19,25,100,92,20.7,1007,20,6,116,16,shanghai
6/4/2016,23,18,0,9.9,5,0,4:06 AM,5:54 PM,4:51 AM,6:55 PM,18,20,21,20,27,81,88,0,1006,23,10,287,18,shanghai
6/5/2016,24,17,0,11.1,5,0,4:59 AM,6:59 PM,4:51 AM,6:55 PM,18,22,22,21,15,59,85,0.2,1011,24,8,145,11,shanghai
6/6/2016,25,18,0,8.8,5,3,5:55 AM,8:00 PM,4:50 AM,6:56 PM,20,24,24,22,18,74,88,0,1010,25,9,117,13,shanghai
6/7/2016,27,21,0,12.2,6,11,6:54 AM,8:56 PM,4:50 AM,6:56 PM,21,26,26,24,17,66,87,2,1009,27,10,112,13,shanghai
6/8/2016,28,21,0,12.2,6,18,7:54 AM,9:45 PM,4:50 AM,6:57 PM,22,27,27,25,10,67,85,0.1,1008,28,7,81,8,shanghai
6/9/2016,24,20,0,11.1,5,26,8:54 AM,10:29 PM,4:50 AM,6:57 PM,20,24,24,22,15,80,89,0,1010,24,7,83,11,shanghai
6/10/2016,27,20,0,14.1,7,33,9:52 AM,11:09 PM,4:50 AM,6:58 PM,21,27,27,25,23,46,81,0,1009,27,9,136,18,shanghai
6/11/2016,30,23,0,9.9,6,41,10:48 AM,11:46 PM,4:50 AM,6:58 PM,23,29,29,26,14,76,83,0,1007,30,10,154,11,shanghai
6/12/2016,23,21,0,8.8,5,48,11:43 AM,No moonset,4:50 AM,6:58 PM,22,22,25,22,18,96,96,8.4,1005,23,6,53,12,shanghai
6/13/2016,28,20,0,11.1,6,56,12:35 PM,12:20 AM,4:50 AM,6:59 PM,21,26,26,24,11,68,84,0.2,1005,28,7,108,8,shanghai
6/14/2016,30,20,0,14.1,7,63,1:28 PM,12:53 AM,4:50 AM,6:59 PM,22,30,30,26,20,10,82,0,1002,30,8,157,14,shanghai
6/15/2016,32,23,0,11.1,7,71,2:19 PM,1:26 AM,4:50 AM,6:59 PM,24,35,35,30,16,53,73,5.2,1001,32,8,225,11,shanghai
6/16/2016,27,22,0,13.4,5,79,3:12 PM,2:00 AM,4:50 AM,7:00 PM,21,29,29,26,17,54,75,1.5,1007,27,10,146,13,shanghai
6/17/2016,28,22,0,14.5,7,86,4:04 PM,2:35 AM,4:51 AM,7:00 PM,22,29,29,26,21,12,78,0,1008,28,10,153,15,shanghai
6/18/2016,30,22,0,14.5,7,94,4:57 PM,3:14 AM,4:51 AM,7:00 PM,23,30,30,27,18,25,81,0.2,1008,30,8,179,12,shanghai
6/19/2016,31,24,0,13.4,6,100,5:51 PM,3:55 AM,4:51 AM,7:01 PM,24,31,31,27,21,53,82,1.6,1008,31,9,203,14,shanghai
6/20/2016,26,24,0,11.2,6,100,6:42 PM,4:40 AM,4:51 AM,7:01 PM,24,29,29,25,14,76,94,33.3,1006,26,6,229,9,shanghai
6/21/2016,33,24,0,13.4,6,84,7:33 PM,5:30 AM,4:51 AM,7:01 PM,25,34,34,28,17,43,86,1.5,1005,33,8,156,10,shanghai
6/22/2016,32,25,0,12.3,6,76,8:21 PM,6:23 AM,4:51 AM,7:01 PM,25,33,33,28,15,56,85,7.8,1005,32,10,250,9,shanghai
6/23/2016,34,25,0,14.5,7,69,9:07 PM,7:19 AM,4:52 AM,7:01 PM,26,38,38,30,16,18,80,2.5,1004,34,10,161,10,shanghai
6/24/2016,32,23,0,11.2,6,61,9:50 PM,8:18 AM,4:52 AM,7:02 PM,24,32,32,28,22,61,82,1.1,1005,32,10,140,15,shanghai
6/25/2016,21,19,0,9.1,5,54,10:31 PM,9:18 AM,4:52 AM,7:02 PM,20,21,23,21,7,93,94,1,1011,21,6,242,5,shanghai
6/26/2016,24,18,0,10.1,5,46,11:11 PM,10:18 AM,4:53 AM,7:02 PM,19,21,22,21,16,81,88,1,1012,24,7,120,11,shanghai
6/27/2016,25,21,0,9.1,5,38,11:51 PM,11:20 AM,4:53 AM,7:02 PM,22,26,26,23,13,97,94,0.5,1008,25,7,203,9,shanghai
6/28/2016,27,22,0,9.1,5,31,No moonrise,12:23 PM,4:53 AM,7:02 PM,23,27,27,24,8,90,94,7.7,1008,27,7,101,5,shanghai
6/29/2016,27,23,0,12.3,6,23,12:30 AM,1:27 PM,4:54 AM,7:02 PM,24,28,28,25,19,66,94,3.1,1010,27,7,180,13,shanghai
6/30/2016,31,23,0,14.5,7,16,1:13 AM,2:31 PM,4:54 AM,7:02 PM,25,33,33,28,17,11,84,0.1,1009,31,8,180,12,shanghai
7/1/2016,31,25,0,13.4,6,15,1:58 AM,3:37 PM,4:54 AM,7:02 PM,25,33,33,28,19,59,86,0,1005,31,9,215,12,shanghai
7/2/2016,28,23,0,11.2,6,8,2:47 AM,4:41 PM,4:55 AM,7:02 PM,24,30,30,26,14,77,92,0,1006,28,7,195,9,shanghai
7/3/2016,27,24,0,9,6,1,3:41 AM,5:44 PM,4:55 AM,7:02 PM,25,31,31,26,14,88,95,0.1,1006,27,5,163,9,shanghai
7/4/2016,32,25,0,13.4,6,0,4:37 AM,6:42 PM,4:56 AM,7:02 PM,25,34,34,28,27,46,86,0,1006,32,10,156,16,shanghai
7/5/2016,33,25,0,14.5,7,0,5:37 AM,7:35 PM,4:56 AM,7:02 PM,26,36,36,29,20,17,83,4.6,1009,33,10,170,13,shanghai
7/6/2016,31,25,0,14.5,6,6,6:37 AM,8:22 PM,4:57 AM,7:02 PM,26,34,34,28,17,32,88,0,1012,31,8,130,12,shanghai
7/7/2016,31,24,0,14.4,6,14,7:38 AM,9:05 PM,4:57 AM,7:01 PM,25,33,33,28,17,42,86,0,1010,31,7,107,13,shanghai
7/8/2016,29,24,0,10.1,6,21,8:35 AM,9:43 PM,4:58 AM,7:01 PM,24,31,31,27,20,80,88,0.1,1007,29,8,72,15,shanghai
7/9/2016,29,25,0,10.1,6,28,9:32 AM,10:19 PM,4:58 AM,7:01 PM,25,31,31,27,21,83,88,0.4,1004,29,10,77,15,shanghai
7/10/2016,31,25,0,10.1,6,35,10:26 AM,10:53 PM,4:59 AM,7:01 PM,25,32,32,27,18,88,92,6,1002,31,6,78,12,shanghai
7/11/2016,28,25,0,10.1,6,43,11:19 AM,11:26 PM,4:59 AM,7:01 PM,25,32,32,27,20,83,91,0,1000,28,9,138,13,shanghai
7/12/2016,32,25,0,11.1,7,50,12:11 PM,12:00 AM,5:00 AM,7:00 PM,26,36,36,29,15,49,85,3.3,1000,32,8,207,10,shanghai
7/13/2016,32,26,0,14,7,57,1:04 PM,No moonset,5:00 AM,7:00 PM,27,38,38,30,10,37,84,1,1001,32,10,196,6,shanghai
7/14/2016,32,26,0,12.2,6,65,1:56 PM,12:34 AM,5:01 AM,7:00 PM,26,35,35,28,11,75,90,0.5,1003,32,8,125,8,shanghai
7/15/2016,33,25,0,13.6,8,72,2:49 PM,1:11 AM,5:01 AM,6:59 PM,27,39,39,30,16,34,86,0,1001,33,8,190,11,shanghai
7/16/2016,26,23,0,8.5,5,79,3:42 PM,1:51 AM,5:02 AM,6:59 PM,23,28,28,25,12,76,90,0.5,1004,26,9,282,8,shanghai
7/17/2016,30,21,0,12.1,6,86,4:34 PM,2:35 AM,5:02 AM,6:58 PM,24,31,31,27,14,51,89,0.2,1008,30,7,127,10,shanghai
7/18/2016,31,25,0,12.1,6,94,5:26 PM,3:23 AM,5:03 AM,6:58 PM,25,35,35,29,20,53,81,0.1,1006,31,9,168,14,shanghai
7/19/2016,32,25,0,12.1,6,100,6:16 PM,4:14 AM,5:04 AM,6:58 PM,25,34,34,29,19,56,82,0.4,1006,32,9,152,13,shanghai
7/20/2016,33,25,0,12.1,7,100,7:04 PM,5:10 AM,5:04 AM,6:57 PM,25,35,35,29,16,47,79,0.5,1006,33,9,168,11,shanghai
7/21/2016,33,25,0,12.1,7,85,7:49 PM,6:09 AM,5:05 AM,6:57 PM,25,36,36,30,17,57,78,0.5,1006,33,9,154,12,shanghai
7/22/2016,31,26,0,12.1,6,77,8:31 PM,7:10 AM,5:05 AM,6:56 PM,25,35,35,29,20,50,82,4.3,1005,31,9,155,13,shanghai
7/23/2016,32,26,0,10.9,7,70,9:12 PM,8:11 AM,5:06 AM,6:55 PM,26,37,37,30,20,59,81,2,1005,32,9,158,14,shanghai
7/24/2016,32,27,0,12.1,7,63,9:52 PM,9:14 AM,5:07 AM,6:55 PM,26,37,37,30,18,57,80,2,1005,32,9,182,12,shanghai
7/25/2016,33,26,0,12.1,7,55,10:32 PM,10:16 AM,5:07 AM,6:54 PM,25,37,37,30,17,53,78,1.3,1006,33,10,156,11,shanghai
7/26/2016,33,26,0,12.1,7,48,11:13 PM,11:20 AM,5:08 AM,6:54 PM,26,37,37,30,15,47,78,1.7,1007,33,9,131,10,shanghai
7/27/2016,32,26,0,12.1,7,41,11:56 PM,12:23 PM,5:09 AM,6:53 PM,25,36,36,30,17,53,79,3.2,1006,32,9,151,12,shanghai
7/28/2016,37,28,0,13.4,8,34,No moonrise,1:27 PM,5:09 AM,6:52 PM,26,43,43,33,13,23,70,0.7,1006,37,10,181,9,shanghai
